rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,late_groups
7958,546009,328045,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
7959,546255,228309,mobile,ended,81.0,,,time delta > 2 hours,late btw 1 and 2 hours
7960,546262,371632,connect,ended,21.0,,,time delta > 2 hours,late <= 1 hour
7961,546403,212965,connect,ended,25.0,,,time delta > 2 hours,late <= 1 hour
7962,546623,275641,mobile,ended,68.0,,,time delta > 2 hours,late btw 1 and 2 hours
7963,546666,343599,mobile,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
7964,546669,407414,mobile,ended,205.0,,,time delta > 2 hours,late btw 3 and 4 hours
7965,546896,352799,mobile,ended,100.0,,,time delta > 2 hours,late btw 1 and 2 hours
7966,546945,381482,mobile,ended,365.0,,,time delta > 2 hours,late btw 6h and 1 day
7967,547358,192643,mobile,ended,10.0,,,time delta > 2 hours,late <= 1 hour
7968,547375,294841,mobile,ended,135.0,,,time delta > 2 hours,late btw 2 and 3 hours
7969,547571,364411,mobile,ended,155.0,,,time delta > 2 hours,late btw 2 and 3 hours
7970,547886,394562,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
7971,547938,171249,mobile,ended,73.0,,,time delta > 2 hours,late btw 1 and 2 hours
7972,548292,341037,connect,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
7973,548405,395056,mobile,ended,339.0,,,time delta > 2 hours,late btw 4 and 6 hours
7974,548513,384532,mobile,ended,24.0,,,time delta > 2 hours,late <= 1 hour
7975,548533,391519,connect,ended,28.0,,,time delta > 2 hours,late <= 1 hour
7976,548862,377209,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
7977,548941,370161,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
7978,548950,342699,connect,ended,98.0,546290.0,30.0,time delta btw 0 and 2 hours,late btw 1 and 2 hours
7979,548971,399575,connect,ended,102.0,549086.0,180.0,time delta > 2 hours,late btw 1 and 2 hours
7980,549005,404175,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
7981,549333,396618,mobile,ended,19.0,,,time delta > 2 hours,late <= 1 hour
7982,550050,350308,mobile,ended,1326.0,,,time delta > 2 hours,late btw 6h and 1 day
7983,550252,406102,mobile,ended,1274.0,,,time delta > 2 hours,late btw 6h and 1 day
7984,550290,410887,mobile,ended,17.0,,,time delta > 2 hours,late <= 1 hour
7985,550402,354659,mobile,ended,26.0,,,time delta > 2 hours,late <= 1 hour
7986,550517,380345,mobile,ended,72.0,,,time delta > 2 hours,late btw 1 and 2 hours
7987,556730,406902,mobile,ended,105.0,,,time delta > 2 hours,late btw 1 and 2 hours
7988,556782,387980,mobile,ended,37.0,,,time delta > 2 hours,late <= 1 hour
7989,556895,406902,mobile,ended,111.0,,,time delta > 2 hours,late btw 1 and 2 hours
7990,556907,289720,connect,ended,30.0,,,time delta > 2 hours,late <= 1 hour
7991,557004,407414,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
7992,557316,381583,mobile,ended,10.0,554028.0,150.0,time delta > 2 hours,late <= 1 hour
7993,557606,396741,mobile,ended,6.0,,,time delta > 2 hours,late <= 1 hour
7994,557806,396409,mobile,ended,509.0,,,time delta > 2 hours,late btw 6h and 1 day
7995,557926,265528,mobile,ended,157.0,,,time delta > 2 hours,late btw 2 and 3 hours
7996,557954,179304,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
7997,558001,408985,mobile,ended,421.0,,,time delta > 2 hours,late btw 6h and 1 day
7998,558016,397593,mobile,ended,181.0,,,time delta > 2 hours,late btw 3 and 4 hours
7999,558133,371632,connect,ended,29.0,,,time delta > 2 hours,late <= 1 hour
8000,558139,392147,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
8001,558427,409196,mobile,ended,68.0,,,time delta > 2 hours,late btw 1 and 2 hours
8002,558535,318911,mobile,ended,191.0,552015.0,330.0,time delta > 2 hours,late btw 3 and 4 hours
8003,558581,383949,mobile,ended,86.0,,,time delta > 2 hours,late btw 1 and 2 hours
8004,558619,310110,mobile,ended,172.0,,,time delta > 2 hours,late btw 2 and 3 hours
8005,558897,397695,mobile,ended,96.0,,,time delta > 2 hours,late btw 1 and 2 hours
8006,559016,385295,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
8007,559351,301781,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
8008,559384,347934,connect,ended,35.0,,,time delta > 2 hours,late <= 1 hour
8009,559395,393005,mobile,ended,125.0,,,time delta > 2 hours,late btw 2 and 3 hours
8010,559520,409690,mobile,ended,615.0,,,time delta > 2 hours,late btw 6h and 1 day
8011,559736,397569,connect,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
8012,558071,350023,mobile,ended,22.0,,,time delta > 2 hours,late <= 1 hour
8013,558115,344254,connect,ended,6.0,,,time delta > 2 hours,late <= 1 hour
8014,558216,360459,mobile,ended,69.0,,,time delta > 2 hours,late btw 1 and 2 hours
8015,558292,406289,connect,ended,152.0,,,time delta > 2 hours,late btw 2 and 3 hours
8016,558437,359537,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
8017,558498,392055,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
8018,558646,376124,mobile,ended,276.0,,,time delta > 2 hours,late btw 4 and 6 hours
8019,558862,401443,mobile,ended,141.0,,,time delta > 2 hours,late btw 2 and 3 hours
8020,558875,356260,mobile,ended,149.0,,,time delta > 2 hours,late btw 2 and 3 hours
8021,558878,351515,mobile,ended,66.0,,,time delta > 2 hours,late btw 1 and 2 hours
8022,558918,281341,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
8023,559040,273577,mobile,ended,427.0,562925.0,720.0,time delta > 2 hours,late btw 6h and 1 day
8024,559223,395382,mobile,ended,94.0,,,time delta > 2 hours,late btw 1 and 2 hours
8025,559466,226848,mobile,ended,23.0,,,time delta > 2 hours,late <= 1 hour
8026,559561,204410,mobile,ended,73.0,,,time delta > 2 hours,late btw 1 and 2 hours
8027,559969,240761,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
8028,559997,305525,connect,ended,6.0,,,time delta > 2 hours,late <= 1 hour
8029,560072,404486,mobile,ended,333.0,,,time delta > 2 hours,late btw 4 and 6 hours
8030,560242,322075,mobile,ended,32.0,,,time delta > 2 hours,late <= 1 hour
8031,560399,408723,mobile,ended,31.0,,,time delta > 2 hours,late <= 1 hour
8032,536677,184810,mobile,ended,288.0,,,time delta > 2 hours,late btw 4 and 6 hours
8033,536874,331900,mobile,ended,69.0,547182.0,120.0,time delta btw 0 and 2 hours,late btw 1 and 2 hours
8034,536981,347781,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
8035,537014,167368,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
8036,537033,324821,connect,ended,8.0,,,time delta > 2 hours,late <= 1 hour
8037,537316,342699,connect,ended,66.0,,,time delta > 2 hours,late btw 1 and 2 hours
8038,537468,208090,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
8039,537533,409130,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
8040,537770,387293,mobile,ended,38.0,,,time delta > 2 hours,late <= 1 hour
8041,537787,283480,mobile,ended,421.0,,,time delta > 2 hours,late btw 6h and 1 day
8042,538233,325139,mobile,ended,150.0,539837.0,270.0,time delta > 2 hours,late btw 2 and 3 hours
8043,538249,405140,mobile,ended,13.0,,,time delta > 2 hours,late <= 1 hour
8044,538316,324635,mobile,ended,246.0,,,time delta > 2 hours,late btw 4 and 6 hours
8045,538356,405420,mobile,ended,295.0,,,time delta > 2 hours,late btw 4 and 6 hours
8046,538371,338249,mobile,ended,4254.0,,,time delta > 2 hours,late btw 2 and 3 days
8047,538432,384942,mobile,ended,471.0,,,time delta > 2 hours,late btw 6h and 1 day
8048,538474,395532,mobile,ended,32.0,,,time delta > 2 hours,late <= 1 hour
8049,539116,369781,connect,ended,24.0,,,time delta > 2 hours,late <= 1 hour
8050,539235,179244,mobile,ended,14.0,,,time delta > 2 hours,late <= 1 hour
8051,539468,298516,connect,ended,4.0,,,time delta > 2 hours,late <= 1 hour
8052,539750,295860,mobile,ended,103.0,542566.0,300.0,time delta > 2 hours,late btw 1 and 2 hours
8053,539753,405652,mobile,ended,7.0,,,time delta > 2 hours,late <= 1 hour
8054,539884,214435,mobile,ended,51.0,,,time delta > 2 hours,late <= 1 hour
8055,539894,369257,mobile,ended,125.0,,,time delta > 2 hours,late btw 2 and 3 hours
8056,539905,409865,mobile,ended,27.0,,,time delta > 2 hours,late <= 1 hour
8057,540025,390318,mobile,ended,258.0,,,time delta > 2 hours,late btw 4 and 6 hours
8058,557151,411523,mobile,ended,127.0,,,time delta > 2 hours,late btw 2 and 3 hours
8059,557518,394801,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
8060,557723,284132,mobile,ended,49.0,,,time delta > 2 hours,late <= 1 hour
8061,557737,365315,connect,ended,26.0,,,time delta > 2 hours,late <= 1 hour
8062,558090,297973,mobile,ended,77.0,,,time delta > 2 hours,late btw 1 and 2 hours
8063,558109,409625,mobile,ended,212.0,,,time delta > 2 hours,late btw 3 and 4 hours
8064,558127,312716,mobile,ended,84.0,,,time delta > 2 hours,late btw 1 and 2 hours
8065,558153,410954,mobile,ended,28.0,,,time delta > 2 hours,late <= 1 hour
8066,558180,164960,connect,ended,20.0,,,time delta > 2 hours,late <= 1 hour
8067,558537,376876,mobile,ended,45.0,,,time delta > 2 hours,late <= 1 hour
8068,558657,406245,connect,ended,10.0,,,time delta > 2 hours,late <= 1 hour
8069,558706,191061,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
8070,558731,407607,connect,ended,194.0,,,time delta > 2 hours,late btw 3 and 4 hours
8071,558762,218964,mobile,ended,437.0,557353.0,630.0,time delta > 2 hours,late btw 6h and 1 day
8072,558792,413740,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
8073,558795,326449,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
8074,558967,366164,connect,ended,36.0,,,time delta > 2 hours,late <= 1 hour
8075,559146,412676,mobile,ended,308.0,,,time delta > 2 hours,late btw 4 and 6 hours
8076,559194,403197,mobile,ended,123.0,,,time delta > 2 hours,late btw 2 and 3 hours
8077,559289,296967,connect,ended,38.0,,,time delta > 2 hours,late <= 1 hour
8078,559359,285007,mobile,ended,73.0,,,time delta > 2 hours,late btw 1 and 2 hours
8079,559379,290600,connect,ended,1.0,,,time delta > 2 hours,late <= 1 hour
8080,559420,308818,mobile,ended,136.0,,,time delta > 2 hours,late btw 2 and 3 hours
8081,559426,338927,mobile,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
8082,559505,353459,mobile,ended,33.0,,,time delta > 2 hours,late <= 1 hour
8083,559514,409906,mobile,ended,96.0,,,time delta > 2 hours,late btw 1 and 2 hours
8084,559747,317214,mobile,ended,66.0,,,time delta > 2 hours,late btw 1 and 2 hours
8085,557204,356445,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
8086,557260,412417,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
8087,557381,409345,mobile,ended,14.0,,,time delta > 2 hours,late <= 1 hour
8088,557571,334006,connect,ended,7.0,,,time delta > 2 hours,late <= 1 hour
8089,557598,241021,connect,ended,120.0,,,time delta > 2 hours,late btw 1 and 2 hours
8090,557651,293164,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
8091,557668,413944,mobile,ended,9.0,,,time delta > 2 hours,late <= 1 hour
8092,558198,412023,mobile,ended,358.0,,,time delta > 2 hours,late btw 4 and 6 hours
8093,558322,384813,mobile,ended,50.0,,,time delta > 2 hours,late <= 1 hour
8094,558396,401991,mobile,ended,20.0,,,time delta > 2 hours,late <= 1 hour
8095,558413,363936,mobile,ended,434.0,,,time delta > 2 hours,late btw 6h and 1 day
8096,558421,380579,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
8097,558528,406518,mobile,ended,1879.0,,,time delta > 2 hours,late btw 1 and 2 days
8098,558676,413525,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
8099,558850,289560,mobile,ended,1.0,,,time delta > 2 hours,late <= 1 hour
8100,558901,413955,mobile,ended,48.0,,,time delta > 2 hours,late <= 1 hour
8101,559047,392805,mobile,ended,288.0,546762.0,0.0,time delta btw 0 and 2 hours,late btw 4 and 6 hours
8102,559304,398172,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
8103,559321,363419,mobile,ended,233.0,,,time delta > 2 hours,late btw 3 and 4 hours
8104,559410,311943,mobile,ended,51.0,,,time delta > 2 hours,late <= 1 hour
8105,559528,255576,connect,ended,9.0,558076.0,660.0,time delta > 2 hours,late <= 1 hour
8106,559675,335605,mobile,ended,129.0,,,time delta > 2 hours,late btw 2 and 3 hours
8107,559900,366547,mobile,ended,107.0,,,time delta > 2 hours,late btw 1 and 2 hours
8108,560246,404213,mobile,ended,57.0,,,time delta > 2 hours,late <= 1 hour
8109,560383,224133,mobile,ended,72.0,,,time delta > 2 hours,late btw 1 and 2 hours
8110,560849,403035,mobile,ended,67.0,,,time delta > 2 hours,late btw 1 and 2 hours
8111,560970,410832,mobile,ended,29.0,,,time delta > 2 hours,late <= 1 hour
8112,561117,389785,connect,ended,13.0,,,time delta > 2 hours,late <= 1 hour
8113,561473,412862,mobile,ended,93.0,,,time delta > 2 hours,late btw 1 and 2 hours
8114,561609,385523,connect,ended,124.0,,,time delta > 2 hours,late btw 2 and 3 hours
8115,562048,392147,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
8116,562237,402803,mobile,ended,46.0,,,time delta > 2 hours,late <= 1 hour
8117,562705,409113,mobile,ended,236.0,,,time delta > 2 hours,late btw 3 and 4 hours
8118,562721,348462,mobile,ended,11.0,,,time delta > 2 hours,late <= 1 hour
8119,562824,331714,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
8120,563265,407334,mobile,ended,1065.0,,,time delta > 2 hours,late btw 6h and 1 day
8121,563282,403787,mobile,ended,44.0,,,time delta > 2 hours,late <= 1 hour
8122,563375,414201,mobile,ended,8.0,,,time delta > 2 hours,late <= 1 hour
8123,563420,411175,mobile,ended,22.0,,,time delta > 2 hours,late <= 1 hour
8124,563562,393982,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
8125,563577,236059,mobile,ended,397.0,567616.0,90.0,time delta btw 0 and 2 hours,late btw 6h and 1 day
8126,563611,346381,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
8127,563615,338335,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
8128,563772,293910,mobile,ended,22.0,555354.0,510.0,time delta > 2 hours,late <= 1 hour
8129,563776,336498,mobile,ended,522.0,,,time delta > 2 hours,late btw 6h and 1 day
8130,563811,351597,connect,ended,131.0,,,time delta > 2 hours,late btw 2 and 3 hours
8131,563914,412731,mobile,ended,42.0,,,time delta > 2 hours,late <= 1 hour
8132,563997,363387,mobile,ended,277.0,,,time delta > 2 hours,late btw 4 and 6 hours
8133,564021,329720,mobile,ended,119.0,,,time delta > 2 hours,late btw 1 and 2 hours
8134,564096,310553,connect,ended,3.0,561903.0,0.0,time delta btw 0 and 2 hours,late <= 1 hour
8135,564340,387810,connect,ended,308.0,,,time delta > 2 hours,late btw 4 and 6 hours
8136,564639,355446,mobile,ended,49.0,,,time delta > 2 hours,late <= 1 hour
8137,564653,330967,mobile,ended,91.0,,,time delta > 2 hours,late btw 1 and 2 hours
8138,564758,176220,connect,ended,41.0,,,time delta > 2 hours,late <= 1 hour
8139,564796,305691,mobile,ended,191.0,,,time delta > 2 hours,late btw 3 and 4 hours
8140,550635,409130,mobile,ended,48.0,,,time delta > 2 hours,late <= 1 hour
8141,550758,412213,mobile,ended,98.0,,,time delta > 2 hours,late btw 1 and 2 hours
8142,550814,339371,mobile,ended,536.0,518660.0,90.0,time delta btw 0 and 2 hours,late btw 6h and 1 day
8143,550905,411329,mobile,ended,10.0,,,time delta > 2 hours,late <= 1 hour
8144,551218,379892,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
8145,551228,407937,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
8146,551378,216701,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
8147,551493,411803,mobile,ended,36.0,,,time delta > 2 hours,late <= 1 hour
8148,551633,386413,connect,ended,58.0,,,time delta > 2 hours,late <= 1 hour
8149,551867,375834,mobile,ended,96.0,547655.0,120.0,time delta btw 0 and 2 hours,late btw 1 and 2 hours
8150,552022,411269,mobile,ended,118.0,,,time delta > 2 hours,late btw 1 and 2 hours
8151,552084,229512,mobile,ended,46.0,,,time delta > 2 hours,late <= 1 hour
8152,552128,324821,connect,ended,86.0,,,time delta > 2 hours,late btw 1 and 2 hours
8153,552424,350114,mobile,ended,106.0,,,time delta > 2 hours,late btw 1 and 2 hours
8154,545420,411239,mobile,ended,41.0,,,time delta > 2 hours,late <= 1 hour
8155,545457,257577,mobile,ended,373.0,,,time delta > 2 hours,late btw 6h and 1 day
8156,545721,390467,connect,ended,254.0,,,time delta > 2 hours,late btw 4 and 6 hours
8157,545935,403526,mobile,ended,233.0,,,time delta > 2 hours,late btw 3 and 4 hours
8158,546010,409857,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
8159,546323,409734,mobile,ended,25.0,,,time delta > 2 hours,late <= 1 hour
8160,546514,350149,mobile,ended,296.0,,,time delta > 2 hours,late btw 4 and 6 hours
8161,546813,307263,mobile,ended,16.0,,,time delta > 2 hours,late <= 1 hour
8162,546857,375946,mobile,ended,39.0,,,time delta > 2 hours,late <= 1 hour
8163,546881,396532,mobile,ended,12.0,,,time delta > 2 hours,late <= 1 hour
8164,547075,208087,mobile,ended,145.0,,,time delta > 2 hours,late btw 2 and 3 hours
8165,547091,407414,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
8166,547100,346402,mobile,ended,200.0,,,time delta > 2 hours,late btw 3 and 4 hours
8167,547115,334190,connect,ended,93.0,,,time delta > 2 hours,late btw 1 and 2 hours
8168,547508,286395,mobile,ended,21.0,,,time delta > 2 hours,late <= 1 hour
8169,547989,408955,mobile,ended,78.0,,,time delta > 2 hours,late btw 1 and 2 hours
8170,548478,406776,mobile,ended,131.0,,,time delta > 2 hours,late btw 2 and 3 hours
8171,548492,400206,mobile,ended,4.0,,,time delta > 2 hours,late <= 1 hour
8172,548601,376524,mobile,ended,63.0,,,time delta > 2 hours,late btw 1 and 2 hours
8173,548622,308073,connect,ended,29.0,,,time delta > 2 hours,late <= 1 hour
8174,548900,189197,mobile,ended,15.0,,,time delta > 2 hours,late <= 1 hour
8175,548919,409614,mobile,ended,59.0,,,time delta > 2 hours,late <= 1 hour
8176,549096,395374,mobile,ended,52.0,,,time delta > 2 hours,late <= 1 hour
8177,549117,402674,mobile,ended,107.0,,,time delta > 2 hours,late btw 1 and 2 hours
8178,549324,353961,mobile,ended,39.0,,,time delta > 2 hours,late <= 1 hour
8179,549388,396432,mobile,ended,192.0,,,time delta > 2 hours,late btw 3 and 4 hours
8180,549436,330601,mobile,ended,35.0,,,time delta > 2 hours,late <= 1 hour
8181,549473,412210,mobile,ended,190.0,,,time delta > 2 hours,late btw 3 and 4 hours
8182,549529,383008,mobile,ended,542.0,,,time delta > 2 hours,late btw 6h and 1 day
8183,549621,265528,mobile,ended,118.0,,,time delta > 2 hours,late btw 1 and 2 hours
8184,549699,274526,mobile,ended,351.0,,,time delta > 2 hours,late btw 4 and 6 hours
8185,549835,366410,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
8186,550131,338947,connect,ended,19.0,,,time delta > 2 hours,late <= 1 hour
8187,550317,374298,connect,ended,11.0,,,time delta > 2 hours,late <= 1 hour
8188,550583,229646,mobile,ended,3.0,,,time delta > 2 hours,late <= 1 hour
8189,560950,373638,mobile,ended,40.0,,,time delta > 2 hours,late <= 1 hour
8190,561062,275364,connect,ended,139.0,,,time delta > 2 hours,late btw 2 and 3 hours
8191,561114,199863,mobile,ended,26.0,,,time delta > 2 hours,late <= 1 hour
8192,561134,397333,mobile,ended,35.0,,,time delta > 2 hours,late <= 1 hour
8193,561501,350149,mobile,ended,499.0,,,time delta > 2 hours,late btw 6h and 1 day
8194,561806,221830,mobile,ended,967.0,546263.0,600.0,time delta > 2 hours,late btw 6h and 1 day
8195,561893,400181,mobile,ended,52.0,,,time delta > 2 hours,late <= 1 hour
8196,562179,401911,mobile,ended,5.0,,,time delta > 2 hours,late <= 1 hour
8197,559769,377781,mobile,ended,81.0,,,time delta > 2 hours,late btw 1 and 2 hours
8198,559895,351349,mobile,ended,52.0,,,time delta > 2 hours,late <= 1 hour
