rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,early_groups
1746,558631,390596,mobile,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
1747,558695,317683,mobile,ended,-115.0,,,time delta > 2 hours,early less than 2 hours
1748,558859,394002,mobile,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
1749,559077,355444,connect,ended,0.0,554528.0,240.0,time delta > 2 hours,early less than 2 hours
1750,559286,161747,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
1751,559612,290851,mobile,ended,-414.0,,,time delta > 2 hours,early more than 2 hours
1752,559867,385628,connect,ended,-228.0,,,time delta > 2 hours,early more than 2 hours
1753,560282,413068,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
1754,560395,316817,mobile,ended,-51.0,,,time delta > 2 hours,early less than 2 hours
1755,561148,404434,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
1756,561159,402803,mobile,ended,-839.0,,,time delta > 2 hours,early more than 2 hours
1757,561219,295860,mobile,ended,-5.0,574786.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
1758,561412,349411,mobile,ended,-95.0,,,time delta > 2 hours,early less than 2 hours
1759,562329,367361,connect,ended,-107.0,,,time delta > 2 hours,early less than 2 hours
1760,562336,399528,connect,ended,-384.0,,,time delta > 2 hours,early more than 2 hours
1761,562814,383764,mobile,ended,-684.0,,,time delta > 2 hours,early more than 2 hours
1762,562870,387723,connect,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
1763,560750,160062,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
1764,560938,407636,connect,ended,-50.0,555004.0,660.0,time delta > 2 hours,early less than 2 hours
1765,561127,375086,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
1766,561386,412772,mobile,ended,-203.0,,,time delta > 2 hours,early more than 2 hours
1767,537164,399584,mobile,ended,-67.0,,,time delta > 2 hours,early less than 2 hours
1768,537269,361198,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
1769,537360,367365,connect,ended,-370.0,543323.0,630.0,time delta > 2 hours,early more than 2 hours
1770,537492,199243,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
1771,537505,363274,mobile,ended,-1375.0,,,time delta > 2 hours,early more than 2 hours
1772,537608,409211,mobile,ended,-19.0,,,time delta > 2 hours,early less than 2 hours
1773,537933,377591,connect,ended,-107.0,,,time delta > 2 hours,early less than 2 hours
1774,538013,402562,connect,ended,-37.0,,,time delta > 2 hours,early less than 2 hours
1775,538696,409238,mobile,ended,-95.0,,,time delta > 2 hours,early less than 2 hours
1776,539005,397470,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
1777,539327,383720,connect,ended,-618.0,,,time delta > 2 hours,early more than 2 hours
1778,539371,385625,connect,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
1779,539424,347660,connect,ended,-117.0,,,time delta > 2 hours,early less than 2 hours
1780,554491,392087,mobile,ended,-69.0,,,time delta > 2 hours,early less than 2 hours
1781,554544,340868,connect,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
1782,554693,402936,mobile,ended,-943.0,,,time delta > 2 hours,early more than 2 hours
1783,554746,334118,mobile,ended,-171.0,548107.0,30.0,time delta btw 0 and 2 hours,early more than 2 hours
1784,554794,404105,mobile,ended,-47.0,,,time delta > 2 hours,early less than 2 hours
1785,554830,403354,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
1786,554979,313373,mobile,ended,-125.0,,,time delta > 2 hours,early more than 2 hours
1787,555253,333063,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
1788,555515,410939,connect,ended,-178.0,,,time delta > 2 hours,early more than 2 hours
1789,556175,394328,mobile,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
1790,556364,411373,mobile,ended,-59.0,,,time delta > 2 hours,early less than 2 hours
1791,556637,369230,mobile,ended,-186.0,,,time delta > 2 hours,early more than 2 hours
1792,556967,367632,connect,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
1793,557116,401066,mobile,ended,-39.0,,,time delta > 2 hours,early less than 2 hours
1794,557664,287157,mobile,ended,-21.0,,,time delta > 2 hours,early less than 2 hours
1795,557747,413351,mobile,ended,-39.0,,,time delta > 2 hours,early less than 2 hours
1796,558007,203906,mobile,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
1797,563840,389785,connect,ended,-146.0,,,time delta > 2 hours,early more than 2 hours
1798,564344,388203,mobile,ended,-67.0,,,time delta > 2 hours,early less than 2 hours
1799,564409,352466,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
1800,564440,383008,mobile,ended,-250.0,,,time delta > 2 hours,early more than 2 hours
1801,564618,410354,mobile,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
1802,564691,361789,mobile,ended,-97.0,560638.0,690.0,time delta > 2 hours,early less than 2 hours
1803,565591,381787,connect,ended,-4.0,572671.0,720.0,time delta > 2 hours,early less than 2 hours
1804,565649,320432,mobile,ended,-282.0,,,time delta > 2 hours,early more than 2 hours
1805,566264,401475,connect,ended,-55.0,517671.0,660.0,time delta > 2 hours,early less than 2 hours
1806,566422,219269,mobile,ended,-793.0,,,time delta > 2 hours,early more than 2 hours
1807,566454,365560,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
1808,566648,383110,connect,ended,-77.0,568065.0,480.0,time delta > 2 hours,early less than 2 hours
1809,566752,346139,mobile,ended,-17.0,,,time delta > 2 hours,early less than 2 hours
1810,516961,385721,connect,ended,-32.0,542219.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
1811,519713,324640,mobile,ended,-10.0,553902.0,420.0,time delta > 2 hours,early less than 2 hours
1812,521730,365148,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
1813,523552,362531,connect,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
1814,524523,369483,mobile,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
1815,524955,361371,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
1816,526499,281035,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
1817,529221,406559,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
1818,531036,405624,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
1819,532412,269922,mobile,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
1820,532534,367365,connect,ended,-81.0,,,time delta > 2 hours,early less than 2 hours
1821,534378,402469,mobile,ended,-15.0,540696.0,510.0,time delta > 2 hours,early less than 2 hours
1822,534392,343609,connect,ended,-354.0,,,time delta > 2 hours,early more than 2 hours
1823,534719,313012,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
1824,535227,406012,mobile,ended,-55.0,,,time delta > 2 hours,early less than 2 hours
1825,535275,378510,mobile,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
1826,535301,384837,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
1827,535875,401413,mobile,ended,-174.0,,,time delta > 2 hours,early more than 2 hours
1828,558702,376840,connect,ended,-164.0,552598.0,690.0,time delta > 2 hours,early more than 2 hours
1829,559253,323702,mobile,ended,-140.0,,,time delta > 2 hours,early more than 2 hours
1830,559714,307635,mobile,ended,-93.0,,,time delta > 2 hours,early less than 2 hours
1831,559807,365017,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
1832,559980,372743,mobile,ended,-133.0,,,time delta > 2 hours,early more than 2 hours
1833,560063,267774,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
1834,560099,356551,connect,ended,-601.0,,,time delta > 2 hours,early more than 2 hours
1835,560325,407524,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
1836,560610,300505,connect,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
1837,560713,408289,mobile,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
1838,560911,413908,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
1839,560957,410404,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
1840,561061,400048,mobile,ended,-1126.0,,,time delta > 2 hours,early more than 2 hours
1841,561351,385073,mobile,ended,-37.0,560872.0,690.0,time delta > 2 hours,early less than 2 hours
1842,561591,400065,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
1843,561666,290726,connect,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
1844,562002,398886,mobile,ended,-16.0,,,time delta > 2 hours,early less than 2 hours
1845,562036,385918,connect,ended,-37.0,,,time delta > 2 hours,early less than 2 hours
1846,562071,288973,mobile,ended,-232.0,572580.0,30.0,time delta btw 0 and 2 hours,early more than 2 hours
1847,562844,404420,mobile,ended,-159.0,,,time delta > 2 hours,early more than 2 hours
1848,562878,345246,mobile,ended,-84.0,,,time delta > 2 hours,early less than 2 hours
1849,562937,413181,mobile,ended,-60.0,,,time delta > 2 hours,early less than 2 hours
1850,563130,395228,mobile,ended,-19.0,,,time delta > 2 hours,early less than 2 hours
1851,563484,409197,mobile,ended,-76.0,,,time delta > 2 hours,early less than 2 hours
1852,563508,345080,connect,ended,-291.0,,,time delta > 2 hours,early more than 2 hours
1853,564680,318521,mobile,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
1854,564760,354138,mobile,ended,-50.0,,,time delta > 2 hours,early less than 2 hours
1855,564937,230201,connect,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
1856,564959,376840,connect,ended,-2.0,,,time delta > 2 hours,early less than 2 hours
1857,565321,365926,connect,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
1858,565810,368803,mobile,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
1859,565877,351319,mobile,ended,-1148.0,561309.0,660.0,time delta > 2 hours,early more than 2 hours
1860,566007,374532,mobile,ended,-27.0,,,time delta > 2 hours,early less than 2 hours
1861,566173,405923,mobile,ended,-933.0,,,time delta > 2 hours,early more than 2 hours
1862,566201,173712,mobile,ended,-221.0,,,time delta > 2 hours,early more than 2 hours
1863,566272,389935,connect,ended,-678.0,,,time delta > 2 hours,early more than 2 hours
1864,561402,375553,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
1865,562098,381029,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
1866,562848,272430,connect,ended,-63.0,564600.0,330.0,time delta > 2 hours,early less than 2 hours
1867,562903,354323,mobile,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
1868,563036,412296,mobile,ended,-167.0,,,time delta > 2 hours,early more than 2 hours
1869,563279,349354,mobile,ended,-513.0,,,time delta > 2 hours,early more than 2 hours
1870,563303,409993,connect,ended,-85.0,,,time delta > 2 hours,early less than 2 hours
1871,563652,299063,connect,ended,-22.0,561530.0,270.0,time delta > 2 hours,early less than 2 hours
1872,563704,173061,connect,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
1873,563956,401475,connect,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
1874,564815,411597,mobile,ended,-993.0,,,time delta > 2 hours,early more than 2 hours
1875,565171,410939,connect,ended,-15.0,567442.0,240.0,time delta > 2 hours,early less than 2 hours
1876,568209,414406,mobile,ended,-172.0,,,time delta > 2 hours,early more than 2 hours
1877,568281,384000,mobile,ended,-40.0,,,time delta > 2 hours,early less than 2 hours
1878,568349,411523,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
1879,568373,173598,connect,ended,-750.0,,,time delta > 2 hours,early more than 2 hours
1880,568567,281915,mobile,ended,-175.0,,,time delta > 2 hours,early more than 2 hours
1881,569182,263298,connect,ended,-9.0,,,time delta > 2 hours,early less than 2 hours
1882,569202,356673,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
1883,569226,408179,mobile,ended,-130.0,,,time delta > 2 hours,early more than 2 hours
1884,569445,346305,mobile,ended,-62.0,560681.0,180.0,time delta > 2 hours,early less than 2 hours
1885,569837,413181,mobile,ended,-145.0,,,time delta > 2 hours,early more than 2 hours
1886,569930,403636,mobile,ended,-27.0,,,time delta > 2 hours,early less than 2 hours
1887,570665,413333,mobile,ended,-89.0,,,time delta > 2 hours,early less than 2 hours
1888,571898,359294,mobile,ended,-82.0,,,time delta > 2 hours,early less than 2 hours
1889,571991,241021,connect,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
1890,572268,398152,connect,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
1891,572455,365148,mobile,ended,-53.0,,,time delta > 2 hours,early less than 2 hours
1892,573167,397188,mobile,ended,-121.0,,,time delta > 2 hours,early more than 2 hours
1893,573283,331714,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
1894,573762,394286,mobile,ended,-91.0,,,time delta > 2 hours,early less than 2 hours
1895,573895,401475,connect,ended,-62.0,,,time delta > 2 hours,early less than 2 hours
1896,574013,401387,mobile,ended,-514.0,,,time delta > 2 hours,early more than 2 hours
1897,565698,405881,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
1898,565760,386413,connect,ended,-2.0,550806.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
1899,559283,392241,connect,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
1900,559415,409083,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
1901,559950,380128,mobile,ended,-68.0,557700.0,360.0,time delta > 2 hours,early less than 2 hours
1902,560158,380002,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
1903,560530,295726,connect,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
1904,560639,373682,mobile,ended,-111.0,,,time delta > 2 hours,early less than 2 hours
1905,560677,307793,connect,ended,-57.0,,,time delta > 2 hours,early less than 2 hours
1906,560794,403443,mobile,ended,-102.0,,,time delta > 2 hours,early less than 2 hours
1907,560834,406413,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
1908,560994,297132,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
1909,561232,277587,mobile,ended,-47.0,,,time delta > 2 hours,early less than 2 hours
1910,561480,364652,connect,ended,-48.0,564545.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
1911,561586,376642,mobile,ended,-53.0,557899.0,630.0,time delta > 2 hours,early less than 2 hours
1912,561882,356630,mobile,ended,-19.0,563870.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
1913,561942,413128,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
1914,562525,359046,mobile,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
1915,562914,213689,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
1916,506877,267547,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
1917,511557,348462,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
1918,512710,352745,connect,ended,-337.0,,,time delta > 2 hours,early more than 2 hours
1919,513900,409877,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
1920,515824,377527,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
1921,516418,351312,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
1922,516513,401612,mobile,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
1923,517656,390927,connect,ended,-111.0,,,time delta > 2 hours,early less than 2 hours
1924,519190,368657,mobile,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
1925,519392,336850,connect,ended,-226.0,,,time delta > 2 hours,early more than 2 hours
1926,523467,371632,connect,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
1927,523903,388497,mobile,ended,-62.0,,,time delta > 2 hours,early less than 2 hours
1928,528109,319866,connect,ended,-942.0,,,time delta > 2 hours,early more than 2 hours
1929,528841,382250,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
1930,529051,381787,connect,ended,-272.0,,,time delta > 2 hours,early more than 2 hours
1931,530602,400945,mobile,ended,-45.0,,,time delta > 2 hours,early less than 2 hours
1932,530919,282666,mobile,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
1933,531978,355003,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
1934,567020,216576,connect,ended,-470.0,563059.0,150.0,time delta > 2 hours,early more than 2 hours
1935,567396,373864,connect,ended,-412.0,,,time delta > 2 hours,early more than 2 hours
1936,567414,276202,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
