rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups
3762,549481,227104,mobile,ended,-203.0,,,time delta > 2 hours
3763,549565,390692,mobile,ended,78.0,530304.0,0.0,time delta btw 0 and 2 hours
3764,549628,401387,mobile,ended,-30.0,,,time delta > 2 hours
3765,549750,341441,mobile,ended,-127.0,,,time delta > 2 hours
3766,549810,411731,mobile,ended,70.0,,,time delta > 2 hours
3767,549982,275856,mobile,ended,754.0,,,time delta > 2 hours
3768,550007,390702,connect,ended,-44.0,,,time delta > 2 hours
3769,550045,159536,mobile,ended,48.0,,,time delta > 2 hours
3770,550265,402405,mobile,ended,16.0,,,time delta > 2 hours
3771,550305,293464,mobile,ended,-60.0,,,time delta > 2 hours
3772,550331,402803,mobile,ended,13.0,,,time delta > 2 hours
3773,550478,404192,mobile,ended,681.0,,,time delta > 2 hours
3774,550637,392169,mobile,ended,18.0,,,time delta > 2 hours
3775,550959,404820,mobile,ended,36.0,,,time delta > 2 hours
3776,550974,412590,mobile,ended,19.0,,,time delta > 2 hours
3777,551007,399718,mobile,ended,2.0,,,time delta > 2 hours
3778,551099,216576,connect,ended,-85.0,,,time delta > 2 hours
3779,551117,180687,mobile,ended,-91.0,,,time delta > 2 hours
3780,551141,372115,mobile,ended,24.0,550285.0,660.0,time delta > 2 hours
3781,551237,307068,mobile,ended,191.0,,,time delta > 2 hours
3782,551340,384193,connect,ended,-124.0,,,time delta > 2 hours
3783,551354,380813,mobile,ended,14.0,,,time delta > 2 hours
3784,551413,267735,mobile,ended,43.0,,,time delta > 2 hours
3785,551637,410133,mobile,ended,498.0,,,time delta > 2 hours
3786,551817,383110,connect,ended,191.0,,,time delta > 2 hours
3787,551855,314220,mobile,ended,70.0,,,time delta > 2 hours
3788,551925,336629,mobile,ended,-21.0,550453.0,0.0,time delta btw 0 and 2 hours
3789,551988,228703,connect,ended,63.0,,,time delta > 2 hours
3790,551997,398886,mobile,ended,205.0,550567.0,60.0,time delta btw 0 and 2 hours
3791,552005,341431,mobile,ended,-88.0,,,time delta > 2 hours
3792,552217,305535,mobile,ended,35.0,,,time delta > 2 hours
3793,552303,354138,mobile,ended,-11.0,566927.0,570.0,time delta > 2 hours
3794,552979,385148,mobile,ended,94.0,,,time delta > 2 hours
3795,552982,348125,mobile,ended,-71.0,,,time delta > 2 hours
3796,553024,283001,mobile,ended,0.0,,,time delta > 2 hours
3797,553143,393628,mobile,ended,-68.0,,,time delta > 2 hours
3798,553237,383225,mobile,ended,-50.0,,,time delta > 2 hours
3799,553427,314220,mobile,ended,45.0,,,time delta > 2 hours
3800,553523,412539,mobile,ended,1489.0,552169.0,480.0,time delta > 2 hours
3801,553599,382444,mobile,ended,0.0,,,time delta > 2 hours
3802,553669,375834,mobile,ended,2.0,,,time delta > 2 hours
3803,553781,360880,mobile,ended,-1.0,,,time delta > 2 hours
3804,553890,317387,mobile,ended,278.0,,,time delta > 2 hours
3805,534025,391338,mobile,ended,-2.0,,,time delta > 2 hours
3806,534854,383144,connect,ended,-44.0,,,time delta > 2 hours
3807,534864,408444,mobile,ended,-32.0,,,time delta > 2 hours
3808,534883,352352,mobile,ended,9.0,,,time delta > 2 hours
3809,534918,360880,mobile,ended,-27.0,,,time delta > 2 hours
3810,534983,341119,connect,ended,157.0,,,time delta > 2 hours
3811,535083,384607,mobile,ended,-102.0,,,time delta > 2 hours
3812,535167,248091,mobile,ended,-428.0,,,time delta > 2 hours
3813,535380,380801,mobile,ended,-15.0,,,time delta > 2 hours
3814,535406,403552,mobile,ended,-127.0,,,time delta > 2 hours
3815,535839,373249,mobile,ended,21.0,,,time delta > 2 hours
3816,535866,244103,mobile,ended,2.0,,,time delta > 2 hours
3817,536057,373685,connect,ended,-49.0,,,time delta > 2 hours
3818,536180,394692,mobile,ended,-9.0,,,time delta > 2 hours
3819,536255,406902,mobile,ended,74.0,,,time delta > 2 hours
3820,536264,391748,mobile,ended,-98.0,,,time delta > 2 hours
3821,536325,344091,mobile,ended,-23.0,,,time delta > 2 hours
3822,536426,290127,mobile,ended,33.0,,,time delta > 2 hours
3823,536428,289199,connect,ended,-48.0,,,time delta > 2 hours
3824,536638,394292,mobile,ended,51.0,,,time delta > 2 hours
3825,536665,338847,mobile,ended,90.0,,,time delta > 2 hours
3826,536772,385008,connect,ended,-13.0,,,time delta > 2 hours
3827,536892,366164,connect,ended,17.0,,,time delta > 2 hours
3828,536989,310976,mobile,ended,320.0,,,time delta > 2 hours
3829,537016,408144,mobile,ended,98.0,,,time delta > 2 hours
3830,552776,290654,mobile,ended,119.0,,,time delta > 2 hours
3831,552807,367632,connect,ended,-205.0,,,time delta > 2 hours
3832,552812,289383,mobile,ended,-48.0,,,time delta > 2 hours
3833,552942,408289,mobile,ended,461.0,,,time delta > 2 hours
3834,553035,285452,connect,ended,0.0,,,time delta > 2 hours
3835,553167,292319,connect,ended,-43.0,,,time delta > 2 hours
3836,553236,389785,connect,ended,222.0,,,time delta > 2 hours
3837,553296,366113,mobile,ended,-75.0,,,time delta > 2 hours
3838,553336,378270,mobile,ended,-197.0,,,time delta > 2 hours
3839,553382,408408,mobile,ended,-416.0,,,time delta > 2 hours
3840,553430,393935,mobile,ended,-72.0,,,time delta > 2 hours
3841,553498,338617,mobile,ended,93.0,,,time delta > 2 hours
3842,553502,217076,mobile,ended,-213.0,,,time delta > 2 hours
3843,553602,390927,connect,ended,69.0,,,time delta > 2 hours
3844,553630,406525,mobile,ended,-20.0,,,time delta > 2 hours
3845,553638,379316,mobile,ended,225.0,,,time delta > 2 hours
3846,553646,274001,mobile,ended,7.0,539712.0,120.0,time delta btw 0 and 2 hours
3847,553653,354667,mobile,ended,-5.0,,,time delta > 2 hours
3848,553720,402988,connect,ended,51.0,,,time delta > 2 hours
3849,553778,206019,mobile,ended,378.0,,,time delta > 2 hours
3850,553868,310553,connect,ended,1.0,,,time delta > 2 hours
3851,553902,324640,mobile,ended,-128.0,,,time delta > 2 hours
3852,554009,362692,mobile,ended,258.0,,,time delta > 2 hours
3853,554039,345445,connect,ended,-139.0,,,time delta > 2 hours
3854,554090,321310,connect,ended,-338.0,,,time delta > 2 hours
3855,554188,372468,mobile,ended,20.0,,,time delta > 2 hours
3856,554256,382507,mobile,ended,-332.0,,,time delta > 2 hours
3857,554281,404201,mobile,ended,-2.0,,,time delta > 2 hours
3858,554311,334924,mobile,ended,-17.0,,,time delta > 2 hours
3859,554462,275810,mobile,ended,535.0,,,time delta > 2 hours
3860,554471,382444,mobile,ended,2.0,,,time delta > 2 hours
3861,554559,383720,connect,ended,19.0,,,time delta > 2 hours
3862,554631,381753,mobile,ended,30.0,,,time delta > 2 hours
3863,554675,314912,mobile,ended,154.0,,,time delta > 2 hours
3864,554715,411694,mobile,ended,-41.0,,,time delta > 2 hours
3865,554834,403695,mobile,ended,252.0,,,time delta > 2 hours
3866,554883,263907,mobile,ended,24.0,,,time delta > 2 hours
3867,554908,402887,mobile,ended,45.0,,,time delta > 2 hours
3868,554931,391891,connect,ended,-40.0,,,time delta > 2 hours
3869,555136,375889,connect,ended,125.0,,,time delta > 2 hours
3870,555143,320834,connect,ended,25.0,564613.0,120.0,time delta btw 0 and 2 hours
3871,555147,397257,mobile,ended,91.0,,,time delta > 2 hours
3872,555258,229646,mobile,ended,79.0,550583.0,450.0,time delta > 2 hours
3873,555306,412093,mobile,ended,-337.0,,,time delta > 2 hours
3874,555358,349655,mobile,ended,38.0,,,time delta > 2 hours
3875,555597,387602,connect,ended,-13.0,,,time delta > 2 hours
3876,555623,366524,mobile,ended,-1.0,,,time delta > 2 hours
3877,555641,368724,mobile,ended,24.0,565544.0,60.0,time delta btw 0 and 2 hours
3878,555742,395385,mobile,ended,-25.0,,,time delta > 2 hours
3879,555752,301301,connect,ended,119.0,,,time delta > 2 hours
3880,555867,413242,mobile,ended,-49.0,,,time delta > 2 hours
3881,556095,350244,mobile,ended,221.0,,,time delta > 2 hours
3882,556228,395385,mobile,ended,1.0,,,time delta > 2 hours
3883,556237,269977,mobile,ended,-100.0,,,time delta > 2 hours
3884,556279,342465,mobile,ended,1397.0,,,time delta > 2 hours
3885,556322,198801,mobile,ended,292.0,,,time delta > 2 hours
3886,556338,332904,mobile,ended,3.0,,,time delta > 2 hours
3887,556500,362187,connect,ended,15.0,555592.0,60.0,time delta btw 0 and 2 hours
3888,556510,384302,mobile,ended,8.0,,,time delta > 2 hours
3889,556529,337750,mobile,ended,-14.0,,,time delta > 2 hours
3890,556612,366164,connect,ended,-10.0,,,time delta > 2 hours
3891,556654,298516,connect,ended,-402.0,,,time delta > 2 hours
3892,556731,412102,mobile,ended,-25.0,,,time delta > 2 hours
3893,556746,173202,mobile,ended,11.0,,,time delta > 2 hours
3894,556841,371828,mobile,ended,229.0,,,time delta > 2 hours
3895,556876,396130,mobile,ended,30.0,,,time delta > 2 hours
3896,556947,308781,mobile,ended,-13.0,,,time delta > 2 hours
3897,557053,402989,connect,ended,-95.0,,,time delta > 2 hours
3898,557081,385295,mobile,ended,-38.0,,,time delta > 2 hours
3899,557231,397728,mobile,ended,64.0,,,time delta > 2 hours
3900,557294,342719,mobile,ended,76.0,,,time delta > 2 hours
3901,557325,311322,mobile,ended,15.0,,,time delta > 2 hours
3902,557517,413643,mobile,ended,-215.0,,,time delta > 2 hours
3903,557529,369447,connect,ended,-25.0,,,time delta > 2 hours
3904,557570,377071,mobile,ended,33.0,,,time delta > 2 hours
3905,557663,348082,mobile,ended,142.0,,,time delta > 2 hours
3906,557755,398114,mobile,ended,293.0,,,time delta > 2 hours
3907,557791,312348,mobile,ended,43.0,,,time delta > 2 hours
3908,557820,384888,mobile,ended,-285.0,,,time delta > 2 hours
3909,557865,406224,mobile,ended,3596.0,,,time delta > 2 hours
3910,557950,372109,mobile,ended,44.0,,,time delta > 2 hours
3911,558068,357530,connect,ended,-81.0,,,time delta > 2 hours
3912,558145,385006,connect,ended,-89.0,,,time delta > 2 hours
3913,558241,308906,mobile,ended,-247.0,,,time delta > 2 hours
3914,558269,411997,mobile,ended,14.0,,,time delta > 2 hours
3915,558289,405597,mobile,ended,944.0,,,time delta > 2 hours
3916,558406,413167,mobile,ended,661.0,,,time delta > 2 hours
3917,555990,375318,mobile,ended,251.0,,,time delta > 2 hours
3918,556033,290847,mobile,ended,358.0,,,time delta > 2 hours
3919,556054,374698,mobile,ended,3.0,,,time delta > 2 hours
3920,556087,265917,mobile,ended,36.0,,,time delta > 2 hours
3921,556116,383997,mobile,ended,-99.0,,,time delta > 2 hours
3922,556220,388585,mobile,ended,4.0,,,time delta > 2 hours
3923,556280,289901,connect,ended,-85.0,,,time delta > 2 hours
3924,556319,383462,connect,ended,55.0,558174.0,660.0,time delta > 2 hours
3925,556536,319713,mobile,ended,5.0,,,time delta > 2 hours
3926,556686,291355,mobile,ended,-117.0,,,time delta > 2 hours
3927,556825,404130,connect,ended,-7.0,551494.0,720.0,time delta > 2 hours
3928,557039,341505,mobile,ended,-26.0,,,time delta > 2 hours
3929,557257,413463,mobile,ended,39.0,,,time delta > 2 hours
3930,557264,371214,connect,ended,-2.0,,,time delta > 2 hours
3931,557291,407397,mobile,ended,-29.0,,,time delta > 2 hours
3932,557427,403563,connect,ended,-98.0,,,time delta > 2 hours
3933,557585,368506,mobile,ended,126.0,,,time delta > 2 hours
3934,557619,320438,mobile,ended,17.0,556077.0,150.0,time delta > 2 hours
3935,557710,360981,mobile,ended,-23.0,,,time delta > 2 hours
3936,557792,374740,mobile,ended,63.0,,,time delta > 2 hours
3937,557805,373024,mobile,ended,-126.0,,,time delta > 2 hours
3938,557914,256528,mobile,ended,-531.0,,,time delta > 2 hours
3939,557958,407524,mobile,ended,-62.0,,,time delta > 2 hours
3940,558193,369247,mobile,ended,-414.0,,,time delta > 2 hours
3941,558206,401871,connect,ended,-77.0,,,time delta > 2 hours
3942,558258,357530,connect,ended,2.0,557097.0,690.0,time delta > 2 hours
3943,558265,407249,mobile,ended,29.0,,,time delta > 2 hours
3944,558364,414421,mobile,ended,11.0,,,time delta > 2 hours
3945,558457,279908,mobile,ended,372.0,,,time delta > 2 hours
3946,558477,348412,mobile,ended,167.0,,,time delta > 2 hours
3947,558530,383949,mobile,ended,37.0,,,time delta > 2 hours
3948,558722,277669,mobile,ended,-16.0,,,time delta > 2 hours
3949,558769,401399,mobile,ended,-26.0,,,time delta > 2 hours
3950,558774,391334,mobile,ended,-140.0,,,time delta > 2 hours
3951,558824,270740,mobile,ended,1261.0,,,time delta > 2 hours
3952,559128,314425,mobile,ended,63.0,,,time delta > 2 hours
3953,559313,265239,connect,ended,-48.0,,,time delta > 2 hours
3954,559316,414201,mobile,ended,30.0,557671.0,690.0,time delta > 2 hours
3955,559525,409615,mobile,ended,186.0,,,time delta > 2 hours
3956,559594,291932,connect,ended,-408.0,556581.0,150.0,time delta > 2 hours
3957,559609,346697,mobile,ended,30.0,,,time delta > 2 hours
3958,559735,380662,mobile,ended,-77.0,,,time delta > 2 hours
3959,559739,308181,connect,ended,8.0,564990.0,120.0,time delta btw 0 and 2 hours
3960,559788,397599,mobile,ended,54.0,559390.0,630.0,time delta > 2 hours
3961,559829,173712,mobile,ended,-85.0,,,time delta > 2 hours
3962,559871,282032,mobile,ended,10.0,,,time delta > 2 hours
3963,559886,347011,mobile,ended,140.0,557366.0,60.0,time delta btw 0 and 2 hours
3964,559916,410832,mobile,ended,69.0,,,time delta > 2 hours
3965,559938,404847,mobile,ended,66.0,,,time delta > 2 hours
3966,560053,322025,mobile,ended,186.0,,,time delta > 2 hours
3967,560100,363918,mobile,ended,-45.0,,,time delta > 2 hours
3968,560388,393549,mobile,ended,-79.0,,,time delta > 2 hours
3969,560453,289496,connect,ended,-470.0,,,time delta > 2 hours
3970,560491,255019,mobile,ended,31.0,,,time delta > 2 hours
3971,560579,320977,mobile,ended,-143.0,,,time delta > 2 hours
3972,560682,305452,mobile,ended,139.0,553996.0,570.0,time delta > 2 hours
3973,560690,248889,connect,ended,-932.0,,,time delta > 2 hours
3974,560760,281955,mobile,ended,307.0,,,time delta > 2 hours
3975,560888,393083,mobile,ended,-14.0,,,time delta > 2 hours
3976,560891,405164,mobile,ended,-1359.0,,,time delta > 2 hours
3977,560987,334190,connect,ended,-42.0,,,time delta > 2 hours
3978,561163,405897,mobile,ended,6.0,,,time delta > 2 hours
3979,561241,414787,mobile,ended,1449.0,,,time delta > 2 hours
3980,561246,188274,mobile,ended,-49.0,,,time delta > 2 hours
3981,561298,312093,mobile,ended,1381.0,,,time delta > 2 hours
3982,561482,354124,mobile,ended,17.0,,,time delta > 2 hours
3983,561722,384657,connect,ended,224.0,,,time delta > 2 hours
3984,561741,310571,mobile,ended,154.0,,,time delta > 2 hours
3985,561880,386934,mobile,ended,-29.0,,,time delta > 2 hours
3986,562220,363386,mobile,ended,-121.0,,,time delta > 2 hours
3987,562240,341076,mobile,ended,80.0,,,time delta > 2 hours
3988,562254,376901,connect,ended,-6.0,,,time delta > 2 hours
3989,562478,278702,mobile,ended,-88.0,,,time delta > 2 hours
3990,562527,402528,connect,ended,-203.0,,,time delta > 2 hours
3991,562602,343369,mobile,ended,25.0,,,time delta > 2 hours
3992,562709,223143,mobile,ended,36.0,,,time delta > 2 hours
3993,562746,288973,mobile,ended,4.0,,,time delta > 2 hours
3994,562949,394380,mobile,ended,-39.0,,,time delta > 2 hours
3995,563044,203595,mobile,ended,-15.0,,,time delta > 2 hours
3996,563199,379092,mobile,ended,4.0,,,time delta > 2 hours
3997,563205,412856,mobile,ended,327.0,,,time delta > 2 hours
3998,563216,396746,mobile,ended,40.0,,,time delta > 2 hours
3999,563218,397592,mobile,ended,93.0,560585.0,60.0,time delta btw 0 and 2 hours
4000,563313,378754,connect,ended,57.0,,,time delta > 2 hours
4001,563322,360935,mobile,ended,-115.0,,,time delta > 2 hours
4002,563337,395483,mobile,ended,-274.0,,,time delta > 2 hours
4003,563661,338584,connect,ended,-38.0,567637.0,630.0,time delta > 2 hours
4004,556490,397188,mobile,ended,-3.0,,,time delta > 2 hours
4005,556557,413591,mobile,ended,22618.0,,,time delta > 2 hours
4006,556569,390039,mobile,ended,-51.0,,,time delta > 2 hours
4007,556605,187740,mobile,ended,-15.0,,,time delta > 2 hours
4008,556616,376889,mobile,ended,339.0,,,time delta > 2 hours
4009,556790,321273,mobile,ended,97.0,,,time delta > 2 hours
4010,556821,401270,mobile,ended,223.0,,,time delta > 2 hours
4011,556970,403644,mobile,ended,45.0,556081.0,30.0,time delta btw 0 and 2 hours
4012,557181,364670,mobile,ended,124.0,,,time delta > 2 hours
4013,557299,376079,mobile,ended,10.0,,,time delta > 2 hours
4014,557344,381994,mobile,ended,53.0,554398.0,60.0,time delta btw 0 and 2 hours
4015,557378,366792,mobile,ended,38.0,,,time delta > 2 hours
4016,557392,216900,mobile,ended,27.0,,,time delta > 2 hours
4017,557395,382032,mobile,ended,6.0,,,time delta > 2 hours
4018,557404,181625,connect,ended,-352.0,554077.0,120.0,time delta btw 0 and 2 hours
4019,557416,380662,mobile,ended,-71.0,,,time delta > 2 hours
4020,557422,413241,mobile,ended,39.0,,,time delta > 2 hours
4021,557425,311923,connect,ended,-104.0,,,time delta > 2 hours
4022,557631,398586,connect,ended,-38.0,,,time delta > 2 hours
4023,557657,378275,mobile,ended,3.0,,,time delta > 2 hours
4024,557661,338243,connect,ended,-626.0,,,time delta > 2 hours
4025,557787,367561,mobile,ended,117.0,,,time delta > 2 hours
4026,557822,379888,mobile,ended,3.0,,,time delta > 2 hours
4027,557848,275062,connect,ended,-3.0,,,time delta > 2 hours
4028,557866,301158,mobile,ended,53.0,,,time delta > 2 hours
4029,557887,375572,mobile,ended,-5.0,,,time delta > 2 hours
4030,557931,368506,mobile,ended,-23.0,,,time delta > 2 hours
4031,557972,274554,mobile,ended,48.0,,,time delta > 2 hours
4032,558058,402505,mobile,ended,-51.0,,,time delta > 2 hours
4033,558085,366287,connect,ended,68.0,,,time delta > 2 hours
4034,558105,310067,mobile,ended,364.0,,,time delta > 2 hours
4035,558174,383462,connect,ended,-1.0,,,time delta > 2 hours
4036,558390,393930,mobile,ended,10.0,,,time delta > 2 hours
4037,558575,380799,mobile,ended,-1003.0,,,time delta > 2 hours
4038,558605,366764,mobile,ended,-6.0,,,time delta > 2 hours
4039,558612,396741,mobile,ended,-3.0,,,time delta > 2 hours
4040,558631,390596,mobile,ended,-58.0,,,time delta > 2 hours
4041,558690,402405,mobile,ended,63.0,,,time delta > 2 hours
4042,558695,317683,mobile,ended,-115.0,,,time delta > 2 hours
4043,558720,267672,mobile,ended,77.0,,,time delta > 2 hours
4044,558733,320824,connect,ended,36.0,554117.0,150.0,time delta > 2 hours
4045,558859,394002,mobile,ended,-54.0,,,time delta > 2 hours
4046,558874,411419,mobile,ended,2.0,,,time delta > 2 hours
4047,558900,204797,mobile,ended,79.0,,,time delta > 2 hours
4048,559070,412367,mobile,ended,21.0,,,time delta > 2 hours
4049,559077,355444,connect,ended,0.0,554528.0,240.0,time delta > 2 hours
4050,559114,393183,mobile,ended,5.0,,,time delta > 2 hours
4051,559286,161747,mobile,ended,-4.0,,,time delta > 2 hours
4052,559406,294771,mobile,ended,9.0,,,time delta > 2 hours
4053,559491,243208,connect,ended,1459.0,,,time delta > 2 hours
4054,559494,388458,mobile,ended,100.0,,,time delta > 2 hours
4055,559507,393176,mobile,ended,24.0,,,time delta > 2 hours
4056,559516,256877,mobile,ended,28.0,,,time delta > 2 hours
4057,559550,336902,mobile,ended,62.0,,,time delta > 2 hours
4058,559612,290851,mobile,ended,-414.0,,,time delta > 2 hours
4059,559867,385628,connect,ended,-228.0,,,time delta > 2 hours
4060,560153,326069,mobile,ended,207.0,,,time delta > 2 hours
4061,560282,413068,mobile,ended,-29.0,,,time delta > 2 hours
4062,560395,316817,mobile,ended,-51.0,,,time delta > 2 hours
4063,560542,413181,mobile,ended,4.0,,,time delta > 2 hours
4064,560604,376086,mobile,ended,27.0,,,time delta > 2 hours
